38.949019,-77.080369,0.03333333333333333
39.008222,-76.780363,0.03333333333333333
38.990257,-76.984353,0.03333333333333333
38.990479,-76.984519,0.03333333333333333
38.98832,-76.983581,0.03333333333333333
38.984705,-76.981048,0.03333333333333333
38.985571,-76.981371,0.03333333333333333
38.969746,-76.972667,0.03333333333333333
38.96976,-76.972819,0.03333333333333333
38.972245,-76.971757,0.03333333333333333
38.975295,-76.971625,0.03333333333333333
38.975501,-76.971787,0.03333333333333333
38.977192,-76.971833,0.03333333333333333
38.976805,-76.97168,0.03333333333333333
38.979556,-76.970777,0.03333333333333333
38.8311,-76.957628,0.03333333333333333
38.832229,-76.959156,0.03333333333333333
38.832404,-76.958872,0.03333333333333333
38.833155,-76.959417,0.03333333333333333
38.833593,-76.960782,0.03333333333333333
38.835931,-76.961037,0.03333333333333333
38.837673,-76.960301,0.03333333333333333
38.84037,-76.961978,0.03333333333333333
38.8424,-76.964629,0.03333333333333333
38.945722,-76.970236,0.03333333333333333
38.883825,-76.928735,0.03333333333333333
38.893961,-76.928381,0.03333333333333333
38.912609,-77.021936,0.03333333333333333
38.837961,-76.954115,0.03333333333333333
38.830598,-76.932284,0.03333333333333333
38.749261,-76.976227,0.03333333333333333
38.831269,-76.943358,0.03333333333333333
38.831497,-76.94358,0.03333333333333333
38.749228,-76.976333,0.03333333333333333
38.746776,-76.972925,0.03333333333333333
38.747014,-76.973066,0.03333333333333333
38.83039,-76.941682,0.03333333333333333
38.831187,-76.94179,0.03333333333333333
38.744151,-76.97284,0.03333333333333333
38.84565,-76.960427,0.03333333333333333
38.9431,-76.968635,0.03333333333333333
38.943223,-76.968584,0.03333333333333333
38.740166,-76.973596,0.03333333333333333
38.944484,-76.97111,0.03333333333333333
38.739996,-76.973827,0.03333333333333333
38.94775,-77.079402,0.03333333333333333
38.936655,-76.952041,0.03333333333333333
38.936425,-76.952059,0.03333333333333333
38.736859,-76.975435,0.03333333333333333
38.735544,-76.975679,0.03333333333333333
38.93774,-76.954178,0.03333333333333333
38.937696,-76.954474,0.03333333333333333
38.734872,-76.975931,0.03333333333333333
38.733634,-76.975854,0.03333333333333333
38.939414,-76.955301,0.03333333333333333
38.939406,-76.956066,0.03333333333333333
38.940346,-76.956323,0.03333333333333333
38.940362,-76.956168,0.03333333333333333
38.94282,-76.956548,0.03333333333333333
38.944497,-76.956534,0.03333333333333333
